complete_key,complete_unique,raw_unique,shared_unique,complete_overlap_pct,raw_overlap_pct,raw_file,raw_sheet,raw_key
defendant_booking_id,85420,18,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,ReceivableTypeID
person_mni,66177,18,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,ReceivableTypeID
PK_BKG_NO,85416,18,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,ReceivableTypeID
pretrial_id,85459,8,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,AgencyID
defendant_booking_id,85420,8,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,AgencyID
person_mni,66177,8,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,AgencyID
PK_BKG_NO,85416,8,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,AgencyID
pretrial_id,85459,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,SentenceUOMID
defendant_booking_id,85420,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,SentenceUOMID
person_mni,66177,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,SentenceUOMID
PK_BKG_NO,85416,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,SentenceUOMID
pretrial_id,85459,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,DivisionID
defendant_booking_id,85420,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,DivisionID
person_mni,66177,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,DivisionID
PK_BKG_NO,85416,2,0,0.0,0.0,SentencingDataPre2013.xlsx,SentencingDataPre2013,DivisionID
pretrial_id,85459,84208,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,CriminalSentencingID
defendant_booking_id,85420,84208,91,0.11,0.11,SentencingDataPost2013.xlsx,SentencingDataPost2013,CriminalSentencingID
person_mni,66177,84208,421,0.64,0.5,SentencingDataPost2013.xlsx,SentencingDataPost2013,CriminalSentencingID
PK_BKG_NO,85416,84208,91,0.11,0.11,SentencingDataPost2013.xlsx,SentencingDataPost2013,CriminalSentencingID
pretrial_id,85459,70623,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,CaseID
defendant_booking_id,85420,70623,8009,9.38,11.34,SentencingDataPost2013.xlsx,SentencingDataPost2013,CaseID
person_mni,66177,70623,3115,4.71,4.41,SentencingDataPost2013.xlsx,SentencingDataPost2013,CaseID
PK_BKG_NO,85416,70623,8009,9.38,11.34,SentencingDataPost2013.xlsx,SentencingDataPost2013,CaseID
pretrial_id,85459,70623,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,PartyID
defendant_booking_id,85420,70623,1823,2.13,2.58,SentencingDataPost2013.xlsx,SentencingDataPost2013,PartyID
person_mni,66177,70623,229,0.35,0.32,SentencingDataPost2013.xlsx,SentencingDataPost2013,PartyID
PK_BKG_NO,85416,70623,1823,2.13,2.58,SentencingDataPost2013.xlsx,SentencingDataPost2013,PartyID
pretrial_id,85459,3,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceTypeID
defendant_booking_id,85420,3,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceTypeID
person_mni,66177,3,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceTypeID
PK_BKG_NO,85416,3,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceTypeID
pretrial_id,85459,18,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,ReceivableTypeID
defendant_booking_id,85420,18,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,ReceivableTypeID
person_mni,66177,18,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,ReceivableTypeID
PK_BKG_NO,85416,18,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,ReceivableTypeID
pretrial_id,85459,10,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,AgencyID
defendant_booking_id,85420,10,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,AgencyID
person_mni,66177,10,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,AgencyID
PK_BKG_NO,85416,10,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,AgencyID
pretrial_id,85459,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceUOMID
defendant_booking_id,85420,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceUOMID
person_mni,66177,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceUOMID
PK_BKG_NO,85416,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,SentenceUOMID
pretrial_id,85459,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,DivisionID
defendant_booking_id,85420,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,DivisionID
person_mni,66177,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,DivisionID
PK_BKG_NO,85416,2,0,0.0,0.0,SentencingDataPost2013.xlsx,SentencingDataPost2013,DivisionID
pretrial_id,85459,13513,0,0.0,0.0,revocationV2.xlsx,revocation,CaseID
defendant_booking_id,85420,13513,1186,1.39,8.78,revocationV2.xlsx,revocation,CaseID
person_mni,66177,13513,362,0.55,2.68,revocationV2.xlsx,revocation,CaseID
PK_BKG_NO,85416,13513,1186,1.39,8.78,revocationV2.xlsx,revocation,CaseID
pretrial_id,85459,2,0,0.0,0.0,revocationV2.xlsx,revocation,DivisionID
defendant_booking_id,85420,2,0,0.0,0.0,revocationV2.xlsx,revocation,DivisionID
person_mni,66177,2,0,0.0,0.0,revocationV2.xlsx,revocation,DivisionID
PK_BKG_NO,85416,2,0,0.0,0.0,revocationV2.xlsx,revocation,DivisionID
pretrial_id,85459,1,0,0.0,0.0,revocationV2.xlsx,revocation,CourtTypeID
defendant_booking_id,85420,1,0,0.0,0.0,revocationV2.xlsx,revocation,CourtTypeID
person_mni,66177,1,0,0.0,0.0,revocationV2.xlsx,revocation,CourtTypeID
PK_BKG_NO,85416,1,0,0.0,0.0,revocationV2.xlsx,revocation,CourtTypeID
pretrial_id,85459,10,0,0.0,0.0,revocationV2.xlsx,revocation,CaseTypeID
defendant_booking_id,85420,10,0,0.0,0.0,revocationV2.xlsx,revocation,CaseTypeID
person_mni,66177,10,0,0.0,0.0,revocationV2.xlsx,revocation,CaseTypeID
PK_BKG_NO,85416,10,0,0.0,0.0,revocationV2.xlsx,revocation,CaseTypeID
pretrial_id,85459,45,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStatusID
defendant_booking_id,85420,45,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStatusID
person_mni,66177,45,1,0.0,2.22,revocationV2.xlsx,revocation,CaseStatusID
PK_BKG_NO,85416,45,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStatusID
pretrial_id,85459,3,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateID
defendant_booking_id,85420,3,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateID
person_mni,66177,3,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateID
PK_BKG_NO,85416,3,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateID
pretrial_id,85459,2385,0,0.0,0.0,revocationV2.xlsx,revocation,CaseInitiationDate
defendant_booking_id,85420,2385,0,0.0,0.0,revocationV2.xlsx,revocation,CaseInitiationDate
person_mni,66177,2385,0,0.0,0.0,revocationV2.xlsx,revocation,CaseInitiationDate
PK_BKG_NO,85416,2385,0,0.0,0.0,revocationV2.xlsx,revocation,CaseInitiationDate
pretrial_id,85459,2304,0,0.0,0.0,revocationV2.xlsx,revocation,DateCaseEntered
defendant_booking_id,85420,2304,0,0.0,0.0,revocationV2.xlsx,revocation,DateCaseEntered
person_mni,66177,2304,0,0.0,0.0,revocationV2.xlsx,revocation,DateCaseEntered
PK_BKG_NO,85416,2304,0,0.0,0.0,revocationV2.xlsx,revocation,DateCaseEntered
pretrial_id,85459,4,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateIssue
defendant_booking_id,85420,4,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateIssue
person_mni,66177,4,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateIssue
PK_BKG_NO,85416,4,0,0.0,0.0,revocationV2.xlsx,revocation,CaseStateIssue
pretrial_id,85459,0,0,0.0,0.0,revocationV2.xlsx,revocation,LatestCasePhaseID
defendant_booking_id,85420,0,0,0.0,0.0,revocationV2.xlsx,revocation,LatestCasePhaseID
person_mni,66177,0,0,0.0,0.0,revocationV2.xlsx,revocation,LatestCasePhaseID
PK_BKG_NO,85416,0,0,0.0,0.0,revocationV2.xlsx,revocation,LatestCasePhaseID
pretrial_id,85459,13513,0,0.0,0.0,revocationV2.xlsx,revocation,CriminalDefendantID
defendant_booking_id,85420,13513,7,0.01,0.05,revocationV2.xlsx,revocation,CriminalDefendantID
person_mni,66177,13513,215,0.32,1.59,revocationV2.xlsx,revocation,CriminalDefendantID
PK_BKG_NO,85416,13513,7,0.01,0.05,revocationV2.xlsx,revocation,CriminalDefendantID
pretrial_id,85459,13513,0,0.0,0.0,revocationV2.xlsx,revocation,PartyID
defendant_booking_id,85420,13513,344,0.4,2.55,revocationV2.xlsx,revocation,PartyID
person_mni,66177,13513,124,0.19,0.92,revocationV2.xlsx,revocation,PartyID
PK_BKG_NO,85416,13513,344,0.4,2.55,revocationV2.xlsx,revocation,PartyID
pretrial_id,85459,11383,0,0.0,0.0,revocationV2.xlsx,revocation,PersonID
defendant_booking_id,85420,11383,0,0.0,0.0,revocationV2.xlsx,revocation,PersonID
person_mni,66177,11383,208,0.31,1.83,revocationV2.xlsx,revocation,PersonID
PK_BKG_NO,85416,11383,0,0.0,0.0,revocationV2.xlsx,revocation,PersonID
pretrial_id,85459,11383,0,0.0,0.0,revocationV2.xlsx,revocation,MNI
defendant_booking_id,85420,11383,414,0.48,3.64,revocationV2.xlsx,revocation,MNI
person_mni,66177,11383,6738,10.18,59.19,revocationV2.xlsx,revocation,MNI
PK_BKG_NO,85416,11383,414,0.48,3.64,revocationV2.xlsx,revocation,MNI
pretrial_id,85459,12730,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalBookingNumber
defendant_booking_id,85420,12730,3944,4.62,30.98,revocationV2.xlsx,revocation,OriginalBookingNumber
person_mni,66177,12730,234,0.35,1.84,revocationV2.xlsx,revocation,OriginalBookingNumber
PK_BKG_NO,85416,12730,3944,4.62,30.98,revocationV2.xlsx,revocation,OriginalBookingNumber
pretrial_id,85459,3125,0,0.0,0.0,revocationV2.xlsx,revocation,BookingDate
defendant_booking_id,85420,3125,0,0.0,0.0,revocationV2.xlsx,revocation,BookingDate
person_mni,66177,3125,0,0.0,0.0,revocationV2.xlsx,revocation,BookingDate
PK_BKG_NO,85416,3125,0,0.0,0.0,revocationV2.xlsx,revocation,BookingDate
pretrial_id,85459,456,0,0.0,0.0,revocationV2.xlsx,revocation,CalendarDaysBookingtoIndictFiling
defendant_booking_id,85420,456,0,0.0,0.0,revocationV2.xlsx,revocation,CalendarDaysBookingtoIndictFiling
person_mni,66177,456,10,0.02,2.19,revocationV2.xlsx,revocation,CalendarDaysBookingtoIndictFiling
PK_BKG_NO,85416,456,0,0.0,0.0,revocationV2.xlsx,revocation,CalendarDaysBookingtoIndictFiling
pretrial_id,85459,6,0,0.0,0.0,revocationV2.xlsx,revocation,JailCaseTypeID
defendant_booking_id,85420,6,0,0.0,0.0,revocationV2.xlsx,revocation,JailCaseTypeID
person_mni,66177,6,0,0.0,0.0,revocationV2.xlsx,revocation,JailCaseTypeID
PK_BKG_NO,85416,6,0,0.0,0.0,revocationV2.xlsx,revocation,JailCaseTypeID
pretrial_id,85459,14844,0,0.0,0.0,revocationV2.xlsx,revocation,CaseChargeID
defendant_booking_id,85420,14844,20,0.02,0.13,revocationV2.xlsx,revocation,CaseChargeID
person_mni,66177,14844,215,0.32,1.45,revocationV2.xlsx,revocation,CaseChargeID
PK_BKG_NO,85416,14844,20,0.02,0.13,revocationV2.xlsx,revocation,CaseChargeID
pretrial_id,85459,473,0,0.0,0.0,revocationV2.xlsx,revocation,CsMgmtChargeID
defendant_booking_id,85420,473,0,0.0,0.0,revocationV2.xlsx,revocation,CsMgmtChargeID
person_mni,66177,473,12,0.02,2.54,revocationV2.xlsx,revocation,CsMgmtChargeID
PK_BKG_NO,85416,473,0,0.0,0.0,revocationV2.xlsx,revocation,CsMgmtChargeID
pretrial_id,85459,5,0,0.0,0.0,revocationV2.xlsx,revocation,CurrentChargeStateID
defendant_booking_id,85420,5,0,0.0,0.0,revocationV2.xlsx,revocation,CurrentChargeStateID
person_mni,66177,5,0,0.0,0.0,revocationV2.xlsx,revocation,CurrentChargeStateID
PK_BKG_NO,85416,5,0,0.0,0.0,revocationV2.xlsx,revocation,CurrentChargeStateID
pretrial_id,85459,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionPleaID
defendant_booking_id,85420,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionPleaID
person_mni,66177,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionPleaID
PK_BKG_NO,85416,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionPleaID
pretrial_id,85459,2,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionTrialTypeID
defendant_booking_id,85420,2,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionTrialTypeID
person_mni,66177,2,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionTrialTypeID
PK_BKG_NO,85416,2,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionTrialTypeID
pretrial_id,85459,5,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionVerdictID
defendant_booking_id,85420,5,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionVerdictID
person_mni,66177,5,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionVerdictID
PK_BKG_NO,85416,5,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionVerdictID
pretrial_id,85459,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionMethodID
defendant_booking_id,85420,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionMethodID
person_mni,66177,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionMethodID
PK_BKG_NO,85416,4,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionMethodID
pretrial_id,85459,33,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionID
defendant_booking_id,85420,33,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionID
person_mni,66177,33,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionID
PK_BKG_NO,85416,33,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionID
pretrial_id,85459,9,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalSentenceID
defendant_booking_id,85420,9,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalSentenceID
person_mni,66177,9,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalSentenceID
PK_BKG_NO,85416,9,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalSentenceID
pretrial_id,85459,1,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionMethodID
defendant_booking_id,85420,1,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionMethodID
person_mni,66177,1,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionMethodID
PK_BKG_NO,85416,1,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionMethodID
pretrial_id,85459,34,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionID
defendant_booking_id,85420,34,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionID
person_mni,66177,34,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionID
PK_BKG_NO,85416,34,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositionID
pretrial_id,85459,14,0,0.0,0.0,revocationV2.xlsx,revocation,LatestSentenceID
defendant_booking_id,85420,14,0,0.0,0.0,revocationV2.xlsx,revocation,LatestSentenceID
person_mni,66177,14,0,0.0,0.0,revocationV2.xlsx,revocation,LatestSentenceID
PK_BKG_NO,85416,14,0,0.0,0.0,revocationV2.xlsx,revocation,LatestSentenceID
pretrial_id,85459,440,0,0.0,0.0,revocationV2.xlsx,revocation,EarliestKnownChargeID
defendant_booking_id,85420,440,0,0.0,0.0,revocationV2.xlsx,revocation,EarliestKnownChargeID
person_mni,66177,440,11,0.02,2.5,revocationV2.xlsx,revocation,EarliestKnownChargeID
PK_BKG_NO,85416,440,0,0.0,0.0,revocationV2.xlsx,revocation,EarliestKnownChargeID
pretrial_id,85459,17318,0,0.0,0.0,revocationV2.xlsx,revocation,CriminalDefendantHistoryID
defendant_booking_id,85420,17318,324,0.38,1.87,revocationV2.xlsx,revocation,CriminalDefendantHistoryID
person_mni,66177,17318,144,0.22,0.83,revocationV2.xlsx,revocation,CriminalDefendantHistoryID
PK_BKG_NO,85416,17318,324,0.38,1.87,revocationV2.xlsx,revocation,CriminalDefendantHistoryID
pretrial_id,85459,14,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationEventID
defendant_booking_id,85420,14,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationEventID
person_mni,66177,14,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationEventID
PK_BKG_NO,85416,14,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationEventID
pretrial_id,85459,3,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationTypeID
defendant_booking_id,85420,3,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationTypeID
person_mni,66177,3,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationTypeID
PK_BKG_NO,85416,3,0,0.0,0.0,revocationV2.xlsx,revocation,ActivationTypeID
pretrial_id,85459,14446,0,0.0,0.0,revocationV2.xlsx,revocation,AssociatedBookingNumber
defendant_booking_id,85420,14446,3291,3.85,22.78,revocationV2.xlsx,revocation,AssociatedBookingNumber
person_mni,66177,14446,271,0.41,1.88,revocationV2.xlsx,revocation,AssociatedBookingNumber
PK_BKG_NO,85416,14446,3291,3.85,22.78,revocationV2.xlsx,revocation,AssociatedBookingNumber
pretrial_id,85459,2228,0,0.0,0.0,revocationV2.xlsx,revocation,AssociatedBookingDate
defendant_booking_id,85420,2228,0,0.0,0.0,revocationV2.xlsx,revocation,AssociatedBookingDate
person_mni,66177,2228,0,0.0,0.0,revocationV2.xlsx,revocation,AssociatedBookingDate
PK_BKG_NO,85416,2228,0,0.0,0.0,revocationV2.xlsx,revocation,AssociatedBookingDate
pretrial_id,85459,494,0,0.0,0.0,revocationV2.xlsx,revocation,AgeofCase
defendant_booking_id,85420,494,0,0.0,0.0,revocationV2.xlsx,revocation,AgeofCase
person_mni,66177,494,11,0.02,2.23,revocationV2.xlsx,revocation,AgeofCase
PK_BKG_NO,85416,494,0,0.0,0.0,revocationV2.xlsx,revocation,AgeofCase
pretrial_id,85459,48,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionID
defendant_booking_id,85420,48,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionID
person_mni,66177,48,1,0.0,2.08,revocationV2.xlsx,revocation,DispositionID
PK_BKG_NO,85416,48,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionID
pretrial_id,85459,33,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionEventID
defendant_booking_id,85420,33,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionEventID
person_mni,66177,33,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionEventID
PK_BKG_NO,85416,33,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionEventID
pretrial_id,85459,7,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionTypeID
defendant_booking_id,85420,7,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionTypeID
person_mni,66177,7,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionTypeID
PK_BKG_NO,85416,7,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionTypeID
pretrial_id,85459,1,0,0.0,0.0,revocationV2.xlsx,revocation,casephaseID
defendant_booking_id,85420,1,0,0.0,0.0,revocationV2.xlsx,revocation,casephaseID
person_mni,66177,1,0,0.0,0.0,revocationV2.xlsx,revocation,casephaseID
PK_BKG_NO,85416,1,0,0.0,0.0,revocationV2.xlsx,revocation,casephaseID
pretrial_id,85459,1,0,0.0,0.0,revocationV2.xlsx,revocation,CasePhaseCode
defendant_booking_id,85420,1,0,0.0,0.0,revocationV2.xlsx,revocation,CasePhaseCode
person_mni,66177,1,0,0.0,0.0,revocationV2.xlsx,revocation,CasePhaseCode
PK_BKG_NO,85416,1,0,0.0,0.0,revocationV2.xlsx,revocation,CasePhaseCode
pretrial_id,85459,1,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionMethodID
defendant_booking_id,85420,1,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionMethodID
person_mni,66177,1,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionMethodID
PK_BKG_NO,85416,1,0,0.0,0.0,revocationV2.xlsx,revocation,DispositionMethodID
pretrial_id,85459,13555,0,0.0,0.0,revocationV2.xlsx,revocation,PartyAttorneyID
defendant_booking_id,85420,13555,104,0.12,0.77,revocationV2.xlsx,revocation,PartyAttorneyID
person_mni,66177,13555,247,0.37,1.82,revocationV2.xlsx,revocation,PartyAttorneyID
PK_BKG_NO,85416,13555,104,0.12,0.77,revocationV2.xlsx,revocation,PartyAttorneyID
pretrial_id,85459,13512,0,0.0,0.0,revocationV2.xlsx,revocation,PartyIDRepresenting
defendant_booking_id,85420,13512,344,0.4,2.55,revocationV2.xlsx,revocation,PartyIDRepresenting
person_mni,66177,13512,123,0.19,0.91,revocationV2.xlsx,revocation,PartyIDRepresenting
PK_BKG_NO,85416,13512,344,0.4,2.55,revocationV2.xlsx,revocation,PartyIDRepresenting
pretrial_id,85459,787,0,0.0,0.0,revocationV2.xlsx,revocation,attorneyID
defendant_booking_id,85420,787,0,0.0,0.0,revocationV2.xlsx,revocation,attorneyID
person_mni,66177,787,13,0.02,1.65,revocationV2.xlsx,revocation,attorneyID
PK_BKG_NO,85416,787,0,0.0,0.0,revocationV2.xlsx,revocation,attorneyID
pretrial_id,85459,13,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCounselTypeID
defendant_booking_id,85420,13,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCounselTypeID
person_mni,66177,13,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCounselTypeID
PK_BKG_NO,85416,13,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCounselTypeID
pretrial_id,85459,7,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCaseStatusID
defendant_booking_id,85420,7,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCaseStatusID
person_mni,66177,7,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCaseStatusID
PK_BKG_NO,85416,7,0,0.0,0.0,revocationV2.xlsx,revocation,AttorneyCaseStatusID
pretrial_id,85459,14,0,0.0,0.0,revocationV2.xlsx,revocation,AssignedCourtID
defendant_booking_id,85420,14,0,0.0,0.0,revocationV2.xlsx,revocation,AssignedCourtID
person_mni,66177,14,0,0.0,0.0,revocationV2.xlsx,revocation,AssignedCourtID
PK_BKG_NO,85416,14,0,0.0,0.0,revocationV2.xlsx,revocation,AssignedCourtID
pretrial_id,85459,14,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionCourtID
defendant_booking_id,85420,14,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionCourtID
person_mni,66177,14,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionCourtID
PK_BKG_NO,85416,14,0,0.0,0.0,revocationV2.xlsx,revocation,OriginalDispositionCourtID
pretrial_id,85459,15,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositonCourtID
defendant_booking_id,85420,15,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositonCourtID
person_mni,66177,15,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositonCourtID
PK_BKG_NO,85416,15,0,0.0,0.0,revocationV2.xlsx,revocation,LatestDispositonCourtID
